paragrafos,produto,tipo,classe,similaridade
"O Titular de Letras Financeiras que tenha apresentado documentação comprobatória de sua condição de imunidade ou isenção tributária, nos termos da Cláusula 4.22.1 acima, e que tiver essa condição alterada por disposição normativa, ou por deixar de atender as condições e requisitos porventura prescritos no dispositivo legal aplicável, ou ainda, tiver essa condição questionada por autoridade judicial, fiscal ou regulamentar competente, deverá comunicar esse fato, de forma detalhada e por escrito ao Emitente, bem como prestar qualquer informação adicional em relação ao tema que lhe seja por ele solicitada.",LF,ESCRITURA ,tratamento_tributario,0.9587422866067069
Decadência dos Direitos aos Acréscimos,LF,ESCRITURA ,decadencia_dos_direitos_aos_acrescimos,0.9421178532985978
"Sem prejuízo do disposto na Cláusula 4.12.1 acima, o não comparecimento do Titular de Letras Financeiras para receber o valor correspondente a quaisquer das obrigações pecuniárias do Emitente, nas datas previstas neste Instrumento de Emissão, ou em comunicado publicado pelo Emitente nos termos da Cláusula 4.24 abaixo, não lhe dará direito ao recebimento adicional de Remuneração e/ou Encargos Moratórios, sendo-lhe, todavia, assegurados os direitos adquiridos até a data do respectivo vencimento.",LF,ESCRITURA ,decadencia_dos_direitos_aos_acrescimos,0.9999999999999998
Publicidade,LF,ESCRITURA ,direito_de_preferencia,0.9525749343381642
"Todos os atos e decisões a serem tomados decorrentes da Emissão e da Oferta que de qualquer forma possam impactar os interesses dos Titulares de Letras Financeiras deverão ser obrigatoriamente comunicados (i) na página em que fazem a divulgação dos resultados individuais do Emitente na rede mundial de computadores ([•]), (ii) ao Agente de Letras Financeiras e (iii) à B3, e respeitada a obrigação de publicação de convocação das Assembleias Gerais nos órgãos de imprensa nos quais o Emitente deve efetuar suas publicações, nos termos da Cláusula 12.2.2 abaixo. [Nota Machado Meyer: Companhia, favor informar website.]",LF,ESCRITURA ,quorum_de_deliberacao,0.963470293164065
Escriturador,LF,ESCRITURA ,agente_liquidante_e_escriturador,0.9116245262683607
A escrituração das Letras Financeiras será realizada [pelo próprio Emitente].,LF,ESCRITURA ,destinacao_dos_recursos,0.9481274765877781
"O Emitente poderá: (i) se assim desejar, a qualquer tempo, contratar uma instituição financeira para a prestação dos serviços de escriturador; ou (ii) ser obrigado a contratar o escriturador se assim for determinado por qualquer norma jurídica e/ou por ordem do Congresso Nacional, da Presidência da República, do Ministério da Fazenda ou equivalente, do CMN, do BACEN ou da CVM, dentro do prazo a ele estipulado. Em ambos os casos, o Emitente poderá fazê-lo sem a necessidade de realização de Assembleia Geral, devendo apenas aditar o presente Instrumento de Emissão para refletir tal previsão.",LF,ESCRITURA ,aquisicao_facultativa,0.9629148488818627
Classificação de Risco,LF,ESCRITURA ,classificacao_de_risco,0.9648512601052425
"A Emissão das Letras Financeiras será submetida à apreciação da Agência de Classificação de Risco. A classificação de risco da Emissão deverá existir durante toda a vigência das Letras Financeiras, não podendo tal serviço ser interrompido, devendo tal classificação ser atualizada anualmente, a contar da presente data, às expensas do Emitente.",LF,ESCRITURA ,classificacao_de_risco,0.9732380399952214
"A Agência de Classificação de Risco poderá ser substituída a qualquer momento por uma das seguintes empresas, escolhida pelo Emitente, a seu exclusivo critério, sem necessidade de Assembleia Especial: (i) a Fitch Ratings Brasil Ltda., sociedade limitada, com sede na cidade do Rio de Janeiro, Estado do Rio de Janeiro, na Praça XV de Novembro, n° 20, sala 401 B, inscrita no CNPJ/MF sob o n° 01.813.375/0001-33; (ii) a Moody's América Latina Ltda., sociedade limitada, com sede na cidade de São Paulo, Estado de São Paulo, na Avenida das Nações Unidas, n° 12.551, 16° andar, conjunto 1601, inscrita no CNPJ/MF sob o n° 02.101.919/0001-05, ou (iii) a Standard & Poor's Ratings do Brasil Ltda., sociedade limitada, com sede na cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima, n° 201, conjunto 181 e 182, CEP 05426-100, inscrita no CNPJ/MF sob o n° 02.295.585/0001-40.",LF,ESCRITURA ,deveres,0.9999999999999999
FORMA E PROCEDIMENTO DE COLOCAÇÃO,LF,ESCRITURA ,despesas,0.9274501197486934
"As Letras Financeiras serão objeto de distribuição pública com dispensa de registro, nos termos da Resolução CVM 8 e das demais disposições legais e regulamentares aplicáveis à Oferta, com a intermediação dos Coordenadores, sob regime de melhores esforços de colocação, que organizarão plano de distribuição, tendo investidores em geral como público-alvo (“Investidores”), observado que a Oferta somente será efetivada se for colocada, no mínimo, o Montante Mínimo da Oferta, observado o Procedimento de Bookbuilding.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9573027634157347
O prazo máximo para distribuição das Letras Financeiras será de até 10 (dez) dias contados da Data de Emissão (“Prazo de Colocação”).,LF,ESCRITURA ,resgate_antecipado,0.9410489301096664
"Se, ao final de até 10 (dez) Dias Úteis contados da Data de Subscrição (conforme abaixo definida), as Letras Financeiras não tiverem sido totalmente subscritas e integralizadas, os Coordenadores não se responsabilizarão pelo saldo não integralizado. Neste caso, observado Montante Mínimo da Oferta: (i) o Emitente deverá cancelar este saldo, não havendo reservas antecipadas; e (ii) as Partes realizarão o aditamento ao Instrumento de Emissão para prever a quantidade de Letras Financeiras efetivamente subscritas e integralizadas, com posterior divulgação de novo DIE prevendo tais alterações.",LF,ESCRITURA ,preco_e_forma_de_subscricao_e_de_integralizacao,0.9927756640622173
"Caso haja Letras Financeiras que não tenham sido integralizadas na Data de Emissão (i) por questões operacionais (não atribuíveis ao Emitente); ou (ii) por ausência de integralização por investidor que houver apresentado ordem de investimento, os Coordenadores não se responsabilizarão pelo saldo não integralizado e as Partes poderão realizar um aditamento ao Instrumento de Emissão, sem necessidade de Assembleia Geral de Titulares de Letras Financeiras, para prever (a) a emissão de nova série de Letras Financeiras e integralização em uma só data, com as mesmas características da Letra Financeira cuja integralização não tiver ocorrido, ajustando-se, conforme aplicável, o prazo de vencimento e o Valor Nominal Unitário, ou (b) o cancelamento das Letras Financeiras não integralizadas.",LF,ESCRITURA ,integralizacao_e_forma_de_pagamento,0.9950994068063795
"Observado o disposto na Cláusula 5.2.1, será admitida a distribuição parcial das Letras Financeiras no âmbito da Oferta, observado que as Letras Financeiras serão distribuídas em regime de melhores esforços de colocação.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9628850169593512
"Tendo em vista que a distribuição pode ser parcial, o Investidor pode, quando da assinatura de sua respectiva ordem de investimento, entregue no âmbito do Procedimento de Bookbuilding, condicionar sua adesão ao recebimento de ordens de investimento que representassem:",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9386893265932862
a totalidade das Letras Financeiras ofertadas; ou,LF,ESCRITURA ,direito_de_preferencia,0.9690140570846726
"uma proporção ou quantidade mínima de Letras Financeiras originalmente objeto da Oferta, definida conforme critério do próprio Investidor, podendo o Investidor indicar se, implementando-se a condição prevista, pretende receber a totalidade das Letras Financeiras originalmente solicitadas por tal Investidor por meio da respectiva ordem de investimento ou quantidade equivalente à proporção entre a quantidade de Letras Financeiras com recebimento de ordens de investimento e a quantidade de Letras Financeiras originalmente objeto da Emissão, presumindo-se, na falta de manifestação, o interesse do Investidor em receber a totalidade das Letras Financeiras originalmente solicitadas por tal Investidor;",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9621523804287292
"No ato de subscrição ou aquisição, conforme o caso, das Letras Financeiras, os investidores assinarão termo de adesão e ciência de risco, nos termos do artigo 3º, inciso II e §3º, da Resolução CVM 8.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9565809806087503
"O Emitente obriga-se a: (i) não contatar ou fornecer informações acerca da Oferta a qualquer investidor, exceto se previamente acordado com os Coordenadores; e (ii) informar aos Coordenadores, em até 1 (um) Dia Útil, a ocorrência de contato que receba de potenciais investidores que venham a manifestar seu interesse na Oferta, comprometendo-se, desde já, a não tomar qualquer providência em relação aos referidos potenciais investidores neste período.",LF,ESCRITURA ,oferta_de_resgate_antecipado,0.9609641775301658
"Não existirão reservas antecipadas, nem fixação de lotes mínimos ou máximos para a Oferta, sendo que os Coordenadores, com expressa e prévia anuência do Emitente, organizarão o plano de distribuição, observado ainda o disposto no Contrato de Distribuição referente à Oferta.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9449608705674267
Não será concedido nenhum tipo de desconto pelos Coordenadores aos investidores interessados em adquirir as Letras Financeiras.,LF,ESCRITURA ,plano_de_distribuicao,0.9292458542978822
Não haverá preferência para subscrição das Letras Financeiras pelos atuais acionistas do Emitente.,LF,ESCRITURA ,direito_de_preferencia,0.9999999999999999
EVENTOS DE CRÉDITO E VENCIMENTO ANTECIPADO,LF,ESCRITURA ,resgate_antecipado,0.9331183224373804
Eventos de Crédito,LF,ESCRITURA ,certificados_de_debentures_e_comprovacao_de_titularidade,0.9533814215840258
"A ocorrência de qualquer dos Eventos de Crédito (conforme abaixo definido), observados a necessidade de notificação prévia ao Emitente e os respectivos prazos de cura, poderá ser considerada como um descumprimento efetivo do Emitente de suas obrigações assumidas neste Instrumento de Emissão. Não obstante, a prerrogativa de as Letras Financeiras virem a ser consideradas como antecipadamente vencidas e exigíveis do Emitente, em sua totalidade, por seus titulares, encontra-se condicionada à verificação da Condição Suspensiva de Exigibilidade de Vencimento Antecipado, conforme o disposto neste Instrumento de Emissão.",LF,ESCRITURA ,vencimento_antecipado,0.9605341081579281
"No âmbito da presente Emissão, serão considerados como eventos de crédito (“Eventos de Crédito”) os eventos descritos nas Cláusulas 6.2.1 e 6.3.1 abaixo.",LF,ESCRITURA ,resgate_antecipado,0.915671834430794
Vencimento Antecipado Automático,LF,ESCRITURA ,resgate_antecipado,0.9131434626489622
"A ocorrência de qualquer dos Eventos de Crédito indicados abaixo acarretará o vencimento antecipado automático de todas as obrigações objeto deste Instrumento de Emissão, depois de implementada a Condição Suspensiva de Elegibilidade de Vencimento Antecipado, independentemente de aviso ou notificação, judicial ou extrajudicial, devendo o Agente de Letras Financeiras exigir o pagamento pelo Emitente do valor a ser calculado e pago nas condições previstas na Cláusula 6.4.1 abaixo (“Vencimento Antecipado Automático”). [Nota Machado Meyer: thresholds sob validação da Companhia.]",LF,ESCRITURA ,encargos_moratorios,0.9688373828115789
"descumprimento, pelo Emitente, de qualquer obrigação pecuniária relacionada com as Letras Financeiras, prevista neste Instrumento de Emissão, não sanada no prazo de 1 (um) Dia Útil contado do referido descumprimento, salvo se o referido inadimplemento decorrer de falhas e/ou problemas operacionais com relação à B3, os quais sejam justificados pelo Emitente ao Agente de Letras, sendo que nesta hipótese o Emitente possuirá 1 (um) Dia Útil adicional de prazo de cura; [Nota Machado Meyer: De acordo com a inclusão do trecho em destaque e sugerimos a manutenção do prazo de 1DU.]",LF,ESCRITURA ,vencimento_antecipado,0.9511752476056241
provarem-se falsas ou enganosas quaisquer das declarações ou garantias prestadas pelo Emitente neste Instrumento de Emissão e/ou nos demais documentos da Emissão; [Nota Machado Meyer: Desmembramos o item mantendo como automático aquelas declarações relacionadas ao dolo e como não automático aquelas relacionadas à culpa.],LF,ESCRITURA ,vencimento_antecipado,0.9417310800479163
"caso o Emitente solicite o cancelamento de sua autorização para funcionar como instituição financeira junto ao Banco Central do Brasil (“BACEN”) ou tenha sua autorização de funcionamento cancelada, suspensa, revogada ou cassada pelo BACEN;",LF,ESCRITURA ,do_agente_fiduciario,0.9172042874319271
"decretação de regime de administração especial temporária (RAET), intervenção, liquidação extrajudicial, extinção, liquidação, dissolução, insolvência, pedido de autofalência, pedido de falência formulado por terceiros não elidido no prazo legal ou decretação de falência do Emitente e/ou de instituições integrantes do seu conglomerado prudencial, de acordo com o estabelecido, conforme o caso, na Lei nº 6.024, de 13 de março de 1974, conforme alterada (“Lei nº 6.024”), e/ou na Lei nº 11.101, de 9 de fevereiro de 2005 (“Lei de Falências”), conforme alterada ou, ainda, pedido de qualquer procedimento análogo existente e/ou que venha a ser criado por lei ou qualquer legislação ou norma, inclusive regulatória ou administrativa; ",LF,ESCRITURA ,vencimento_antecipado,0.9325123689476948
